Proposal,Observation,Data Type,Intent,Instrument,Filter,Target Moving,Target Name,Polygon Boundary,Exposure Start,Exposure End,Exposure Length (m),Asteroids,Common Name,JPL Classification,JPL Radius (km),JPL Geo Albedo,JPL Phase Angle (Deg),JPL Sun-Asteroid Dist (AU),JPL Asteroid-JWST Dist (AU),"JPL Midpoint (RA,DEC)",JPL Pos Rates (arcsec/hr),JPL Pos Uncertainty (arcsec),Readout Mode,Sub Array Configuation,Array Data Type,Dither Type,BrightSky Pix Numbers,Pixel Units,Flux Density (MJy/sr),Pixel Area (arcsec2/Pix),JPL Visual Magnitude (mag),JPL Surface Brightness (mag/arcsec2),Asteroid Flux (mJy),Flux Error %,Annulus / Img Median,S/N,JPL Asteroid Distance (pix),JPL Asteroid Distance (arcsec/exptime),JPL Center Offset (arcsec),Aperture NAN Perc,Annulus NAN Perc,Streak Flag,Datalabs
1051,jw01051007001_02101_00001_mirimage,image,calibration,MIRI/IMAGE,F770W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.34904263399983 4.007496285999998 182.37685966900023 3.9929524600000015 182.3624623320002 3.9650150420000023 182.33455904999977 3.979277188000001,2022-05-27 05:32:47.344,2022-05-27 05:34:16.145,1.48,2010 SE55,-,Main-belt Asteroid,-,-,23.2352,2.3573,1.7408,"(182.34388, 3.99116)","(13.85186, -5.07171)",0.174,FASTR1,FULL,-32,SPARSE-CYCLING,1032 1024,MJy/sr,0.2578,0.0123,23.296,-,0.043,5.0,1.0,117.06,2.1732,0.3639,4.2401,0.0,0.0,,True
1051,jw01051007001_02101_00002_mirimage,image,calibration,MIRI/IMAGE,F770W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.34384764999973 4.006627781 182.37166476199994 3.992084157999998 182.35726764600005 3.964146635000001 182.32936428900004 3.978408576999997,2022-05-27 05:35:42.192,2022-05-27 05:37:10.993,1.48,2010 SE55,-,Main-belt Asteroid,-,-,23.2356,2.3573,1.7408,"(182.34407, 3.99109)","(13.85366, -5.07263)",0.174,FASTR1,FULL,-32,SPARSE-CYCLING,1032 1024,MJy/sr,0.2578,0.0123,23.296,-,0.0502,5.0,1.0021,136.76,2.1732,0.3639,4.0207,0.0,0.0,,True
1051,jw01051007001_02101_00003_mirimage,image,calibration,MIRI/IMAGE,F770W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.34498301399978 4.002319608000001 182.372799959 3.9877759459999997 182.35840287900018 3.9598384429999998 182.3304996879998 3.974100425000002,2022-05-27 05:38:34.224,2022-05-27 05:40:03.025,1.48,2010 SE55,-,Main-belt Asteroid,-,-,23.236,2.3573,1.7409,"(182.34426, 3.99103)","(13.85543, -5.07353)",0.174,FASTR1,FULL,-32,SPARSE-CYCLING,1032 1024,MJy/sr,0.2578,0.0123,23.296,-,0.0407,5.0,1.0021,110.89,2.3578,0.364,3.9807,0.0,0.0,,True
1051,jw01051007001_02103_00001_mirimage,image,calibration,MIRI/IMAGE,F1130W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.34902867400004 4.007508551 182.37684532200012 3.9929651509999973 182.36244802100018 3.965027459000002 182.3345451429997 3.9792895479999983,2022-05-27 05:43:58.956,2022-05-27 05:49:34.736,5.5963,2010 SE55,-,Main-belt Asteroid,-,-,23.2368,2.3573,1.7409,"(182.34473, 3.99085)","(13.86002, -5.07587)",0.174,FASTR1,FULL,-32,SPARSE-CYCLING,1032 1024,MJy/sr,1.0858,0.0123,23.296,-,0.0473,5.0,1.01,57.99,10.9599,1.3767,8.1868,0.0,0.0,Yes,True
1051,jw01051007001_02103_00002_mirimage,image,calibration,MIRI/IMAGE,F1130W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.3438339999999 4.006640127999997 182.37165071199993 3.9920969060000013 182.35725360500007 3.9641591210000007 182.32935066600024 3.978421032000001,2022-05-27 05:50:57.964,2022-05-27 05:56:33.744,5.5963,2010 SE55,-,Main-belt Asteroid,-,-,23.2376,2.3574,1.741,"(182.34518, 3.99069)","(13.86433, -5.07807)",0.174,FASTR1,FULL,-32,SPARSE-CYCLING,1032 1024,MJy/sr,1.0858,0.0123,23.297,-,0.0513,5.0,1.0099,62.9,11.0699,1.3772,4.6176,0.0,0.0,Yes,True
1051,jw01051007001_02103_00003_mirimage,image,calibration,MIRI/IMAGE,F1130W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.3449695790001 4.0023313840000005 182.37278609000026 3.9877880579999996 182.3583889540001 3.959850326999999 182.330486214 3.974112342999999,2022-05-27 05:57:59.787,2022-05-27 06:03:35.567,5.5963,2010 SE55,-,Main-belt Asteroid,-,-,23.2383,2.3574,1.741,"(182.34563, 3.99052)","(13.86868, -5.08028)",0.174,FASTR1,FULL,-32,SPARSE-CYCLING,1032 1024,MJy/sr,1.0858,0.0123,23.297,-,0.051,5.0,1.0102,62.53,10.9599,1.3776,9.5675,0.0,0.0,Yes,True
1051,jw01051007001_02105_00001_mirimage,image,calibration,MIRI/IMAGE,F1280W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.34902272600024 4.007503659000001 182.37683941100025 3.9929602920000002 182.3624419539999 3.9650226440000007 182.33453930300018 3.9792846989999995,2022-05-27 06:06:27.612,2022-05-27 06:07:50.863,1.3875,2010 SE55,-,Main-belt Asteroid,-,-,23.239,2.3574,1.7411,"(182.34605, 3.99037)","(13.87267, -5.08232)",0.174,FASTR1,FULL,-32,SPARSE-CYCLING,1032 1024,MJy/sr,0.4098,0.0123,23.297,-,0.3058,5.0,1.0069,226.71,2.0485,0.3417,5.647,0.0,0.0,,True
1051,jw01051007001_02105_00002_mirimage,image,calibration,MIRI/IMAGE,F1280W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.34382785400024 4.006634976000002 182.37164459899978 3.9920917799999986 182.35724733099988 3.9641540430000015 182.32934462000003 3.978415926000001,2022-05-27 06:09:19.708,2022-05-27 06:10:42.959,1.3875,2010 SE55,-,Main-belt Asteroid,-,-,23.2394,2.3574,1.7411,"(182.34624, 3.9903)","(13.87444, -5.08322)",0.174,FASTR1,FULL,-32,SPARSE-CYCLING,1032 1024,MJy/sr,0.4098,0.0123,23.297,-,0.2984,5.0,1.0066,221.2,2.467,0.3417,5.8338,0.0,0.0,,True
1051,jw01051007001_02105_00003_mirimage,image,calibration,MIRI/IMAGE,F1280W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.34496314799975 4.002326712000004 182.37277972700025 3.987783478000002 182.3583824949999 3.9598457610000017 182.33047995100003 3.9741076840000016,2022-05-27 06:12:06.172,2022-05-27 06:13:29.423,1.3875,2010 SE55,-,Main-belt Asteroid,-,-,23.2398,2.3574,1.7411,"(182.34641, 3.99024)","(13.87616, -5.0841)",0.174,FASTR1,FULL,-32,SPARSE-CYCLING,1032 1024,MJy/sr,0.4098,0.0123,23.297,-,0.3038,5.0,1.0063,225.19,2.0485,0.3418,4.9514,0.0,0.0,,True
1051,jw01051008001_02101_00001_mirimage,image,calibration,MIRI/IMAGE,F770W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.34131471099985 4.000187019000001 182.36913176200014 3.985643697999998 182.35473506399984 3.957706020000003 182.32683177099977 3.9719676590000015,2022-05-27 06:54:11.563,2022-05-27 06:55:40.364,1.48,2010 SE55,-,Main-belt Asteroid,-,-,23.2444,2.3574,1.7415,"(182.34913, 3.98925)","(13.90216, -5.09735)",0.174,FASTR1,FULL,-32,SPARSE-CYCLING,1032 1024,MJy/sr,0.2578,0.0123,23.297,-,0.0574,5.0,1.0041,156.36,2.3578,0.3652,4.7548,0.0,0.0,,True
1051,jw01051008001_02101_00002_mirimage,image,calibration,MIRI/IMAGE,F770W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.336046651 3.9985173299999976 182.3638637099999 3.9839741330000016 182.34946716599978 3.9560363910000014 182.3215638650001 3.970297906999998,2022-05-27 06:57:09.163,2022-05-27 06:58:37.964,1.48,2010 SE55,-,Main-belt Asteroid,-,-,23.2448,2.3574,1.7415,"(182.34932, 3.98918)","(13.90398, -5.09828)",0.174,FASTR1,FULL,-32,SPARSE-CYCLING,1032 1024,MJy/sr,0.2578,0.0123,23.297,-,0.0539,5.0,0.9999,146.66,2.3578,0.3653,4.8337,0.0,0.0,,True
1051,jw01051008001_02101_00003_mirimage,image,calibration,MIRI/IMAGE,F770W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.34199877699982 3.9958528089999996 182.36981564300004 3.9813094159999998 182.35541894900015 3.953371774999997 182.32751583899991 3.9676334869999983,2022-05-27 07:00:01.195,2022-05-27 07:01:29.996,1.48,2010 SE55,-,Main-belt Asteroid,-,-,23.2452,2.3574,1.7415,"(182.3495, 3.98911)","(13.90575, -5.09918)",0.174,FASTR1,FULL,-32,SPARSE-CYCLING,1032 1024,MJy/sr,0.2578,0.0123,23.298,-,0.0515,5.0,1.002,140.34,2.0485,0.3653,4.0144,0.0,0.0,,True
1051,jw01051008001_02103_00001_mirimage,image,calibration,MIRI/IMAGE,F1130W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.34130144300013 4.0001988169999985 182.36911804000013 3.985655793000002 182.35472124700001 3.957717906999998 182.32681842400007 3.971979619999999,2022-05-27 07:05:23.111,2022-05-27 07:10:58.891,5.5963,2010 SE55,-,Main-belt Asteroid,-,-,23.246,2.3574,1.7416,"(182.34998, 3.98893)","(13.9103, -5.1015)",0.174,FASTR1,FULL,-32,SPARSE-CYCLING,1032 1024,MJy/sr,1.0858,0.0123,23.298,-,0.0525,5.0,1.0108,64.35,11.3736,1.3819,5.495,0.0,0.0,Yes,True
1051,jw01051008001_02103_00002_mirimage,image,calibration,MIRI/IMAGE,F1130W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.33603297899975 3.998529486 182.36384962300002 3.983986661000002 182.34945306000006 3.9560486730000006 182.3215501910002 3.970310186000002,2022-05-27 07:12:27.687,2022-05-27 07:18:03.467,5.5963,2010 SE55,-,Main-belt Asteroid,-,-,23.2468,2.3574,1.7417,"(182.35044, 3.98877)","(13.91467, -5.10373)",0.174,FASTR1,FULL,-32,SPARSE-CYCLING,1032 1024,MJy/sr,1.0858,0.0123,23.298,-,0.053,5.0,1.0102,64.93,11.0699,1.3824,6.528,0.0,0.0,Yes,True
1051,jw01051008001_02103_00003_mirimage,image,calibration,MIRI/IMAGE,F1130W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.34198514899984 3.9958648740000027 182.36980159600003 3.9813218449999974 182.3554048720001 3.9533839620000006 182.32750219899992 3.967645680999999,2022-05-27 07:19:32.326,2022-05-27 07:25:08.106,5.5963,2010 SE55,-,Main-belt Asteroid,-,-,23.2475,2.3574,1.7417,"(182.35089, 3.9886)","(13.91904, -5.10595)",0.174,FASTR1,FULL,-32,SPARSE-CYCLING,1032 1024,MJy/sr,1.0858,0.0123,23.298,-,0.0491,5.0,1.0118,60.15,11.0699,1.3829,7.6523,0.0,0.0,Yes,True
1051,jw01051008001_02105_00001_mirimage,image,calibration,MIRI/IMAGE,F1280W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.34129518499984 4.0001941919999995 182.36911184299976 3.985651247000002 182.35471494100017 3.9577133810000005 182.32681232099972 3.9719750140000025,2022-05-27 07:27:49.015,2022-05-27 07:29:12.266,1.3875,2010 SE55,-,Main-belt Asteroid,-,-,23.2482,2.3574,1.7418,"(182.3513, 3.98845)","(13.92292, -5.10793)",0.174,FASTR1,FULL,-32,SPARSE-CYCLING,1032 1024,MJy/sr,0.4098,0.0123,23.298,-,0.3341,5.0,1.0073,247.64,2.467,0.343,4.8434,0.0,0.0,,True
1051,jw01051008001_02105_00002_mirimage,image,calibration,MIRI/IMAGE,F1280W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.336026885 3.9985247470000025 182.36384357600002 3.9839819739999984 182.3494468760001 3.9560440199999998 182.321544224 3.970305481000002,2022-05-27 07:30:41.111,2022-05-27 07:32:04.362,1.3875,2010 SE55,-,Main-belt Asteroid,-,-,23.2486,2.3574,1.7418,"(182.35148, 3.98838)","(13.92469, -5.10883)",0.174,FASTR1,FULL,-32,SPARSE-CYCLING,1032 1024,MJy/sr,0.4098,0.0123,23.298,-,0.3332,5.0,1.0087,246.98,2.1733,0.343,4.6991,0.0,0.0,,True
1051,jw01051008001_02105_00003_mirimage,image,calibration,MIRI/IMAGE,F1280W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.34197905500008 3.9958601950000023 182.3697955540002 3.981317227000001 182.3553987030002 3.9533793729999993 182.32749624200014 3.967641029999999,2022-05-27 07:33:33.143,2022-05-27 07:34:56.394,1.3875,2010 SE55,-,Main-belt Asteroid,-,-,23.2488,2.3574,1.7418,"(182.35167, 3.98832)","(13.92646, -5.10973)",0.174,FASTR1,FULL,-32,SPARSE-CYCLING,1032 1024,MJy/sr,0.4098,0.0123,23.298,-,0.3285,5.0,1.0083,243.51,2.3578,0.343,5.132,0.0,0.0,,True
1051,jw01051009001_02101_00001_mirimage,image,calibration,MIRI/IMAGE,F770W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.32903305000008 4.003151184999998 182.35685039100005 3.988608228000001 182.34245400899977 3.9606703629999997 182.31455042899998 3.9749316370000023,2022-05-27 08:18:47.206,2022-05-27 08:20:16.007,1.48,2010 SE55,-,Main-belt Asteroid,-,-,23.254,2.3575,1.7422,"(182.35459, 3.98724)","(13.95438, -5.12396)",0.174,FASTR1,FULL,-32,SPARSE-CYCLING,1032 1024,MJy/sr,0.2578,0.0123,23.299,-,0.0542,5.0,0.9997,147.48,2.1733,0.3667,5.2643,0.0,0.0,,True
1051,jw01051009001_02101_00002_mirimage,image,calibration,MIRI/IMAGE,F770W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.32338872300002 4.006355971999997 182.3512062929998 3.9918132440000007 182.33681008599973 3.9638752610000014 182.30890628000017 3.9781363050000023,2022-05-27 08:21:44.806,2022-05-27 08:23:13.607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1051,jw01051009001_02101_00003_mirimage,image,calibration,MIRI/IMAGE,F770W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.32865560900018 4.005128736999998 182.35647304599985 3.990585835000002 182.34207668399978 3.9626479420000007 182.31417300900014 3.9769091600000017,2022-05-27 08:24:39.654,2022-05-27 08:26:08.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1051,jw01051009001_02103_00001_mirimage,image,calibration,MIRI/IMAGE,F1130W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.32901899300023 4.003163629000002 182.35683596199996 3.988621128000001 182.3424396440002 3.9606829730000013 182.31453645400015 3.9749441620000017,2022-05-27 08:29:53.250,2022-05-27 08:35:29.030,5.5963,2010 SE55,-,Main-belt Asteroid,-,-,23.2554,2.3575,1.7423,"(182.35544, 3.98693)","(13.96246, -5.12808)",0.174,FASTR1,FULL,-32,SPARSE-CYCLING,1032 1024,MJy/sr,1.0858,0.0123,23.299,-,0.0506,5.0,1.0104,62.11,10.9599,1.3874,9.1568,0.0,0.0,Yes,True
1051,jw01051009001_02103_00002_mirimage,image,calibration,MIRI/IMAGE,F1130W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.32337508600003 4.006368184 182.35119224299976 3.991825832999999 182.33679601999987 3.9638876010000015 182.308892644 3.9781486389999996,2022-05-27 08:36:57.826,2022-05-27 08:42:33.606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1051,jw01051009001_02103_00003_mirimage,image,calibration,MIRI/IMAGE,F1130W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.32864200099988 4.005140620999997 182.35645900400004 3.990598055999997 182.34206258799986 3.9626599350000005 182.31415936300013 3.9769211859999993,2022-05-27 08:43:59.650,2022-05-27 08:49:35.430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1051,jw01051009001_02105_00001_mirimage,image,calibration,MIRI/IMAGE,F1280W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.3290128920001 4.003158668000002 182.35682988799985 3.9886161799999993 182.3424333949999 3.960678080000002 182.31453044100002 3.9749392540000006,2022-05-27 08:52:16.402,2022-05-27 08:53:39.653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1051,jw01051009001_02105_00002_mirimage,image,calibration,MIRI/IMAGE,F1280W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.3233687909998 4.006363341999998 182.35118599400005 3.9918210400000023 182.336789632 3.9638828440000022 182.30888647400027 3.978143831000002,2022-05-27 08:55:08.434,2022-05-27 08:56:31.685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1051,jw01051009001_02105_00003_mirimage,image,calibration,MIRI/IMAGE,F1280W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.32863563799987 4.005135998999999 182.35645270800003 3.990593523000003 182.3420561919998 3.962655417000001 182.31415316400017 3.976916579000001,2022-05-27 08:58:00.466,2022-05-27 08:59:23.717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1051,jw01051010001_02101_00001_mirimage,image,calibration,MIRI/IMAGE,F770W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.330412887 4.0097813659999995 182.35823050499988 3.9952385099999996 182.34383410800015 3.967300595000001 182.3159302530001 3.9815617669999996,2022-05-27 09:44:07.265,2022-05-27 09:45:36.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1051,jw01051010001_02101_00002_mirimage,image,calibration,MIRI/IMAGE,F770W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.32867753100027 4.0178362059999975 182.35649542500022 4.003293355 182.34209889099995 3.9753554369999997 182.3141947610002 3.989616604000002,2022-05-27 09:50:13.601,2022-05-27 09:51:42.402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1051,jw01051010001_02101_00003_mirimage,image,calibration,MIRI/IMAGE,F770W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.33026577100014 4.014251779000002 182.35808351600014 3.999708876 182.3436869950003 3.9717709849999996 182.31578301199977 3.9860322030000006,2022-05-27 09:53:05.633,2022-05-27 09:54:34.434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1051,jw01051010001_02103_00001_mirimage,image,calibration,MIRI/IMAGE,F1130W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.33039936200012 4.009793522000001 182.35821655400014 3.995251016999998 182.34382011600007 3.9673128660000008 182.31591670400013 3.9815740570000013,2022-05-27 09:58:21.994,2022-05-27 10:03:02.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1051,jw01051010001_02103_00002_mirimage,image,calibration,MIRI/IMAGE,F1130W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.32866395900007 4.017848487000001 182.35648143699999 4.0033060050000016 182.34208488099983 3.9753678419999985 182.31418118399978 3.989629009000001,2022-05-27 10:07:42.570,2022-05-27 10:12:22.849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1051,jw01051010001_02103_00003_mirimage,image,calibration,MIRI/IMAGE,F1130W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.330252223 4.014263937999999 182.35806954200015 3.9997213869999984 182.34367297799977 3.9717832610000006 182.3157694390003 3.9860444979999983,2022-05-27 10:13:40.585,2022-05-27 10:18:20.864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1051,jw01051010001_02105_00001_mirimage,image,calibration,MIRI/IMAGE,F1280W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.33039332199994 4.009788726999997 182.35821054499982 3.995246244999998 182.34381394100015 3.9673081429999986 182.31591076099997 3.9815693110000017,2022-05-27 10:21:04.589,2022-05-27 10:22:27.840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1051,jw01051010001_02105_00002_mirimage,image,calibration,MIRI/IMAGE,F1280W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.3286575759998 4.017843811999996 182.35647510700008 4.003301394000002 182.34207842600003 3.975363260000001 182.3141749389999 3.989624361999998,2022-05-27 10:27:05.357,2022-05-27 10:28:28.608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1051,jw01051010001_02105_00003_mirimage,image,calibration,MIRI/IMAGE,F1280W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.33024584299974 4.014259398000001 182.35806322400026 3.999716927000001 182.34366655300002 3.971778819999999 182.31576321600025 3.9860399760000025,2022-05-27 10:29:49.069,2022-05-27 10:31:12.320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1051,jw01051019001_02101_00001_mirimage,image,calibration,MIRI/IMAGE,F1500W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.33688251800007 4.0101649319999995 182.3646997610002 3.995622429000002 182.35030297299974 3.9676845059999994 182.3224000660002 3.981945639999999,2022-05-31 14:32:22.281,2022-05-31 14:33:45.532,1.3875,2018 HP10,-,Main-belt Asteroid,-,-,27.1232,2.1042,1.5157,"(182.35147, 3.97498)","(16.84569, -31.7257)",0.261,FASTR1,FULL,-32,SPARSE-CYCLING,1032 1024,MJy/sr,0.3602,0.0123,21.705,-,1.3376,5.0,1.0274,690.89,5.2309,0.8307,5.9356,0.0,0.0,,True
1051,jw01051019001_02101_00002_mirimage,image,calibration,MIRI/IMAGE,F1500W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.3357981690001 4.007256429000002 182.36361526100012 3.992713826000001 182.34921842299985 3.9647759549999986 182.3213156669999 3.979037189,2022-05-31 14:35:14.313,2022-05-31 14:36:37.564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1051,jw01051019001_02101_00003_mirimage,image,calibration,MIRI/IMAGE,F1500W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.3400581280001 4.01062489 182.3678752650002 3.996082156000001 182.35347823599992 3.9681443529999982 182.32557543300024 3.982405719,2022-05-31 14:38:06.409,2022-05-31 14:39:29.660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1051,jw01051019001_02103_00001_mirimage,image,calibration,MIRI/IMAGE,F2100W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.33690062300002 4.010166961999999 182.36471789799987 3.995624047999997 182.35032121500018 3.967686254999999 182.3224177970002 3.9819476309999984,2022-05-31 14:42:27.215,2022-05-31 14:43:03.291,0.6013,2018 HP10,-,Main-belt Asteroid,-,-,27.1242,2.1042,1.5157,"(182.35218, 3.97364)","(16.85209, -31.7268)",0.261,FASTR1,FULL,-32,SPARSE-CYCLING,1032 1024,MJy/sr,0.3865,0.0123,21.705,-,1.6414,5.0,1.0026,140.59,Point,0.36,4.1661,0.0,0.0,,True
1051,jw01051019001_02103_00002_mirimage,image,calibration,MIRI/IMAGE,F2100W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.3358154399998 4.007259187999998 182.36363263799987 3.9927163160000023 182.34923604799985 3.964778501000001 182.32133270800003 3.9790398360000006,2022-05-31 14:44:26.575,2022-05-31 14:45:02.651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1051,jw01051019001_02103_00003_mirimage,image,calibration,MIRI/IMAGE,F2100W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.340075134 4.010627635000002 182.36789237400012 3.9960846249999995 182.35349558600024 3.968146880999999 182.3255922020001 3.9824083540000004,2022-05-31 14:46:28.687,2022-05-31 14:47:04.763,0.6013,2018 HP10,-,Main-belt Asteroid,-,-,27.1247,2.1042,1.5158,"(182.3525, 3.97305)","(16.85492, -31.7273)",0.261,FASTR1,FULL,-32,SPARSE-CYCLING,1032 1024,MJy/sr,0.3865,0.0123,21.705,-,1.597,5.0,1.0026,136.78,Point,0.36,3.9453,0.0,26.52,,True
1051,jw01051019001_02105_00001_mirimage,image,calibration,MIRI/IMAGE,F2550W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.33689127899973 4.010167114000001 182.36470845599973 3.9956243650000016 182.35031166199983 3.9676865160000014 182.32240855399976 3.981947848,2022-05-31 14:50:27.331,2022-05-31 14:50:49.531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1051,jw01051019001_02105_00002_mirimage,image,calibration,MIRI/IMAGE,F2550W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.3358063159999 4.007259476000001 182.3636234169999 3.9927167719999983 182.34922672000002 3.9647788999999998 182.32132368799995 3.9790401870000016,2022-05-31 14:52:07.235,2022-05-31 14:52:29.435,0.37,2018 HP10,-,Main-belt Asteroid,-,-,27.1253,2.1042,1.5158,"(182.35294, 3.97222)","(16.85889, -31.728)",0.261,FASTR1,FULL,-32,SPARSE-CYCLING,1032 1024,MJy/sr,0.7142,0.0123,21.705,-,0.338,14.5,0.9989,6.91,Point,0.2216,15.4102,28.82,50.24,,True
1051,jw01051019001_02105_00003_mirimage,image,calibration,MIRI/IMAGE,F2550W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.3400661079999 4.010627932000004 182.3678832489998 3.9960850869999978 182.3534863500002 3.9681472880000017 182.32558327600006 3.982408716000001,2022-05-31 14:53:55.459,2022-05-31 14:54:17.659,0.37,2018 HP10,-,Main-belt Asteroid,-,-,27.1255,2.1042,1.5158,"(182.35308, 3.97196)","(16.86016, -31.7282)",0.261,FASTR1,FULL,-32,SPARSE-CYCLING,1032 1024,MJy/sr,0.7142,0.0123,21.705,-,1.5709,5.0,1.0007,32.12,Point,0.2216,4.7825,0.0,0.0,,True
1051,jw01051020001_02101_00001_mirimage,image,calibration,MIRI/IMAGE,F1500W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.34901786100014 4.007496538999997 182.37683457300017 3.9929531990000027 182.3624369870001 3.9650157100000034 182.33453460299992 3.9792776840000017,2022-05-31 15:29:57.253,2022-05-31 15:31:20.504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1051,jw01051020001_02101_00002_mirimage,image,calibration,MIRI/IMAGE,F1500W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.34382302200018 4.006628085999998 182.37163980899984 3.9920849439999975 182.35724243700008 3.964147352999999 182.3293399799999 3.9784091289999988,2022-05-31 15:32:49.349,2022-05-31 15:34:12.600,1.3875,2018 HP10,-,Main-belt Asteroid,-,-,27.1298,2.1042,1.5161,"(182.3562, 3.9661)","(16.88824, -31.7332)",0.262,FASTR1,FULL,-32,SPARSE-CYCLING,1032 1024,MJy/sr,0.3602,0.0123,21.706,-,1.2797,5.0,1.0277,660.99,5.0784,0.8313,6.1293,1.16,0.0,,True
1051,jw01051020001_02101_00003_mirimage,image,calibration,MIRI/IMAGE,F1500W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.34495849199976 4.002319891000003 182.372775112 3.9877767090000003 182.35837777599974 3.959839138 182.3304754850003 3.974100953999999,2022-05-31 15:35:38.629,2022-05-31 15:37:01.880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1051,jw01051020001_02103_00001_mirimage,image,calibration,MIRI/IMAGE,F2100W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.34903505599988 4.007499523999999 182.37685188500018 3.9929559350000003 182.362454567 3.965018491999998 182.33455158900009 3.979280546000002,2022-05-31 15:40:02.252,2022-05-31 15:40:38.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
